count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
103,46.0,99.0,2025/3/4,4791.41672,4391.416728,1741054740,3.0,5.0,pos1,Right,埼玉大,2,荒井孝,Right,TOK,3,Bottom,0,1,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,101.0,0.938,0.096,33.4206703,69.32557524,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,鈴木,堀端,Undefined,,,,,,2506220103,ファール,,4789.0,https://youtu.be/TjTzODVdbeI&t=4789,2692.0,https://youtu.be/RPJVei73lVc&t=2692,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kota, Arai",,"Yugo, Suzuki","Taiki, Horibata",,,
104,47.0,100.0,2025/3/4,4821.100786,4421.100793,1741054769,3.0,6.0,pos1,Right,埼玉大,2,荒井孝,Right,TOK,3,Bottom,0,1,2,Slider,InPlay,Undefined,GroundBall,FieldersChoice,0,1,,104.0,,,38.07595755,-22.79059084,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,鈴木,堀端,Undefined,,,堀端,"6,2,5,2,5,4,6,5,3","6,2,5,2,5,4,6,5,3",2506220104,遊ゴ野選①,,4819.0,https://youtu.be/TjTzODVdbeI&t=4819,2710.0,https://youtu.be/RPJVei73lVc&t=2710,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kota, Arai",,"Yugo, Suzuki","Taiki, Horibata",,"Taiki, Horibata",
105,48.0,101.0,2025/3/4,4930.578699,4530.578704,1741054879,4.0,1.0,pos1,Right,埼玉大,3,青貝,Right,TOK,3,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.0,0.95,0.46,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"2,3",,荒井孝,鈴木,Nothing,,,,,,2506220105,ボール,,4928.0,https://youtu.be/TjTzODVdbeI&t=4928,2782.0,https://youtu.be/RPJVei73lVc&t=2782,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,"Kota, Arai","Yugo, Suzuki",,,
106,49.0,102.0,2025/3/4,4953.08423,4553.084232,1741054901,4.0,2.0,pos1,Right,埼玉大,3,青貝,Right,TOK,3,Bottom,0,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,106.0,0.53,0.164,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,荒井孝,鈴木,Nothing,,,,,,2506220106,見逃し,,4951.0,https://youtu.be/TjTzODVdbeI&t=4951,2804.0,https://youtu.be/RPJVei73lVc&t=2804,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,"Kota, Arai","Yugo, Suzuki",,,
107,50.0,103.0,2025/3/4,4973.540716,4573.540725,1741054922,4.0,3.0,pos1,Right,埼玉大,3,青貝,Right,TOK,3,Bottom,0,1,1,Slider,InPlay,Undefined,FlyBall,Error,0,1,,106.0,0.542,0.148,83.89724881,29.71989404,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,荒井孝,鈴木,Undefined,,batter9,鈴木,9,9E,2506220107,右飛失①,,4971.0,https://youtu.be/TjTzODVdbeI&t=4971,2825.0,https://youtu.be/RPJVei73lVc&t=2825,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,"Kota, Arai","Yugo, Suzuki",,"Yugo, Suzuki",
108,51.0,104.0,2025/3/4,5034.968323,4634.968335,1741054983,5.0,1.0,pos1,Right,埼玉大,4,黒武者,Left,TOK,3,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,121.0,0.602,0.228,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220108,見逃し,,5032.0,https://youtu.be/TjTzODVdbeI&t=5032,2854.0,https://youtu.be/RPJVei73lVc&t=2854,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha",,"Naomasa, Aogai","Kota, Arai",,,
109,52.0,105.0,2025/3/4,5050.801712,4650.801714,1741054999,5.0,2.0,pos1,Right,埼玉大,4,黒武者,Left,TOK,3,Bottom,0,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,121.0,0.534,-0.144,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220109,見逃し,,5048.0,https://youtu.be/TjTzODVdbeI&t=5048,2870.0,https://youtu.be/RPJVei73lVc&t=2870,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha",,"Naomasa, Aogai","Kota, Arai",,,
110,53.0,106.0,2025/3/4,5074.23911,4674.239112,1741055023,5.0,3.0,pos1,Right,埼玉大,4,黒武者,Left,TOK,3,Bottom,0,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,120.0,0.403,0.513,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220110,ボール,,5072.0,https://youtu.be/TjTzODVdbeI&t=5072,2893.0,https://youtu.be/RPJVei73lVc&t=2893,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha",,"Naomasa, Aogai","Kota, Arai",,,
111,54.0,107.0,2025/3/4,5098.184447,4698.184448,1741055047,5.0,4.0,pos1,Right,埼玉大,4,黒武者,Left,TOK,3,Bottom,0,1,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,107.0,1.11,0.208,29.00471635,-85.33314163,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Undefined,,,,,,2506220111,ファール,,5096.0,https://youtu.be/TjTzODVdbeI&t=5096,2917.0,https://youtu.be/RPJVei73lVc&t=2917,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha",,"Naomasa, Aogai","Kota, Arai",,,
112,55.0,108.0,2025/3/4,5122.578634,4722.578641,1741055071,5.0,5.0,pos1,Right,埼玉大,4,黒武者,Left,TOK,3,Bottom,0,1,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,118.0,0.862,0.196,71.7736154,54.87293949,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Undefined,,,,,,2506220112,ファール,,5120.0,https://youtu.be/TjTzODVdbeI&t=5120,2933.0,https://youtu.be/RPJVei73lVc&t=2933,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha",,"Naomasa, Aogai","Kota, Arai",,,
113,56.0,109.0,2025/3/4,5155.023623,4755.023625,1741055103,5.0,6.0,pos1,Right,埼玉大,4,黒武者,Left,TOK,3,Bottom,0,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,103.0,0.922,0.284,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220113,空三振,,5153.0,https://youtu.be/TjTzODVdbeI&t=5153,2951.0,https://youtu.be/RPJVei73lVc&t=2951,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha",,"Naomasa, Aogai","Kota, Arai",,,
114,57.0,110.0,2025/3/4,5192.433522,4792.433527,1741055141,6.0,1.0,pos1,Right,埼玉大,5,大山,Right,TOK,3,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.0,0.31,0.1,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220114,ボール,,5190.0,https://youtu.be/TjTzODVdbeI&t=5190,2965.0,https://youtu.be/RPJVei73lVc&t=2965,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Hiroto, Oyama",,"Naomasa, Aogai","Kota, Arai",,,
115,58.0,111.0,2025/3/4,5213.983198,4813.983203,1741055162,6.0,2.0,pos1,Right,埼玉大,5,大山,Right,TOK,3,Bottom,1,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,106.0,0.237,0.16,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220115,ボール,,5211.0,https://youtu.be/TjTzODVdbeI&t=5211,2987.0,https://youtu.be/RPJVei73lVc&t=2987,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Hiroto, Oyama",,"Naomasa, Aogai","Kota, Arai",,,
116,59.0,112.0,2025/3/4,5238.513679,4838.513686,1741055187,6.0,3.0,pos1,Right,埼玉大,5,大山,Right,TOK,3,Bottom,1,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,121.0,0.197,-0.373,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220116,見逃し,,5236.0,https://youtu.be/TjTzODVdbeI&t=5236,3011.0,https://youtu.be/RPJVei73lVc&t=3011,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Hiroto, Oyama",,"Naomasa, Aogai","Kota, Arai",,,
117,60.0,113.0,2025/3/4,5264.319033,4864.319039,1741055213,6.0,4.0,pos1,Right,埼玉大,5,大山,Right,TOK,3,Bottom,1,2,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,105.0,0.674,0.244,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220117,見逃し,,5262.0,https://youtu.be/TjTzODVdbeI&t=5262,3037.0,https://youtu.be/RPJVei73lVc&t=3037,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Hiroto, Oyama",,"Naomasa, Aogai","Kota, Arai",,,
118,61.0,114.0,2025/3/4,5290.762258,4890.762266,1741055239,6.0,5.0,pos1,Right,埼玉大,5,大山,Right,TOK,3,Bottom,1,2,2,Slider,InPlay,Undefined,FlyBall,Out,1,0,,107.0,0.91,-0.096,81.13435127,26.09924209,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,IFFW,"2,3",,青貝,荒井孝,Undefined,,,,9,9,2506220118,右飛,,5288.0,https://youtu.be/TjTzODVdbeI&t=5288,3063.0,https://youtu.be/RPJVei73lVc&t=3063,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Hiroto, Oyama",,"Naomasa, Aogai","Kota, Arai",,,
119,62.0,115.0,2025/3/4,5335.127447,4935.127462,1741055283,7.0,1.0,pos1,Right,埼玉大,6,スタンリー,Right,TOK,3,Bottom,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,105.0,0.237,-0.296,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220119,ボール,,5333.0,https://youtu.be/TjTzODVdbeI&t=5333,3086.0,https://youtu.be/RPJVei73lVc&t=3086,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kai, Stanley",,"Naomasa, Aogai","Kota, Arai",,,
120,63.0,116.0,2025/3/4,5356.931779,4956.931786,1741055305,7.0,2.0,pos1,Right,埼玉大,6,スタンリー,Right,TOK,3,Bottom,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,105.0,0.19,-0.232,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220120,ボール,,5354.0,https://youtu.be/TjTzODVdbeI&t=5354,3108.0,https://youtu.be/RPJVei73lVc&t=3108,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kai, Stanley",,"Naomasa, Aogai","Kota, Arai",,,
121,64.0,117.0,2025/3/4,5395.132401,4995.132408,1741055344,7.0,3.0,pos1,Right,埼玉大,6,スタンリー,Right,TOK,3,Bottom,2,2,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,120.0,0.87,0.084,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220121,空振り,,5393.0,https://youtu.be/TjTzODVdbeI&t=5393,3146.0,https://youtu.be/RPJVei73lVc&t=3146,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kai, Stanley",,"Naomasa, Aogai","Kota, Arai",,,
122,65.0,118.0,2025/3/4,5412.03544,5012.035448,1741055360,7.0,4.0,pos1,Right,埼玉大,6,スタンリー,Right,TOK,3,Bottom,2,2,1,Fastball,HitByPitch,Undefined,Undefined,Undefined,0,0,,122.0,1.097,0.473,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"2,3",,青貝,荒井孝,Nothing,,,,,,2506220122,死球,,5410.0,https://youtu.be/TjTzODVdbeI&t=5410,3163.0,https://youtu.be/RPJVei73lVc&t=3163,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kai, Stanley",,"Naomasa, Aogai","Kota, Arai",,,
123,66.0,119.0,2025/3/4,5481.769024,5081.76903,1741055430,8.0,1.0,pos1,Right,埼玉大,7,佐渡島,Left,TOK,3,Bottom,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,108.0,0.594,0.144,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",スタンリー,青貝,荒井孝,Nothing,,,,,,2506220123,見逃し,,5479.0,https://youtu.be/TjTzODVdbeI&t=5479,3184.0,https://youtu.be/RPJVei73lVc&t=3184,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Ryo, Sadoshima","Kai, Stanley","Naomasa, Aogai","Kota, Arai",,,
124,67.0,120.0,2025/3/4,5496.97755,5096.977557,1741055445,8.0,2.0,pos1,Right,埼玉大,7,佐渡島,Left,TOK,3,Bottom,2,0,1,Slider,InPlay,Undefined,GroundBall,Error,0,2,,109.0,0.918,0.136,24.73834321,30.84658741,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",スタンリー,青貝,荒井孝,Undefined,,batter3,"荒井孝,青貝","3,2","3E,2",2506220124,一ゴ失②,,5494.0,https://youtu.be/TjTzODVdbeI&t=5494,3199.0,https://youtu.be/RPJVei73lVc&t=3199,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Ryo, Sadoshima","Kai, Stanley","Naomasa, Aogai","Kota, Arai",,"Kota, Arai;Naomasa, Aogai",
125,68.0,121.0,2025/3/4,5543.5493,5143.549306,1741055492,9.0,1.0,pos1,Right,埼玉大,8,石川,Right,TOK,3,Bottom,2,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,119.0,0.634,0.104,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2",佐渡島,スタンリー,,Nothing,,,,,,2506220125,空振り,,5541.0,https://youtu.be/TjTzODVdbeI&t=5541,3230.0,https://youtu.be/RPJVei73lVc&t=3230,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Hikaru, Ishikawa","Ryo, Sadoshima","Kai, Stanley",,,,
126,69.0,122.0,2025/3/4,5562.947934,5162.947935,1741055511,9.0,2.0,pos1,Right,埼玉大,8,石川,Right,TOK,3,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,0.566,-0.447,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2",佐渡島,スタンリー,,Nothing,,,,,,2506220126,ボール,,5560.0,https://youtu.be/TjTzODVdbeI&t=5560,3250.0,https://youtu.be/RPJVei73lVc&t=3250,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","玉置,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Hikaru, Ishikawa","Ryo, Sadoshima","Kai, Stanley",,,,
