count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
25,6,26,2025/3/21,2693.485902,803.485903,1742528628,2,2,江口,Right,TOK,2,batter2,Right,wel,1,Bottom,1,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.357,-0.36,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970025,ボール,,2691,https://youtu.be/Uvk1aF-dqb8&t=2691,1122,https://youtu.be/1mcGF9E8muE&t=1122,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
26,7,27,2025/3/21,2712.777201,822.7772019,1742528647,2,3,江口,Right,TOK,2,batter2,Right,wel,1,Bottom,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.486,-0.36,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970026,ボール,,2710,https://youtu.be/Uvk1aF-dqb8&t=2710,1141,https://youtu.be/1mcGF9E8muE&t=1141,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
27,8,28,2025/3/21,2724.422557,834.4225581,1742528659,2,4,江口,Right,TOK,2,batter2,Right,wel,1,Bottom,1,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,126,0.702,-0.387,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970027,ボール,,2722,https://youtu.be/Uvk1aF-dqb8&t=2722,1153,https://youtu.be/1mcGF9E8muE&t=1153,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
28,9,29,2025/3/21,2740.289501,850.2895019,1742528675,2,5,江口,Right,TOK,2,batter2,Right,wel,1,Bottom,1,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.498,-0.244,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970028,見逃し,,2738,https://youtu.be/Uvk1aF-dqb8&t=2738,1168,https://youtu.be/1mcGF9E8muE&t=1168,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
29,10,30,2025/3/21,2754.133443,864.1334441,1742528689,2,6,江口,Right,TOK,2,batter2,Right,wel,1,Bottom,1,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,0.337,-0.34,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970029,四球,,2752,https://youtu.be/Uvk1aF-dqb8&t=2752,1182,https://youtu.be/1mcGF9E8muE&t=1182,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
30,11,31,2025/3/21,2785.02343,895.0234308,1742528719,3,1,江口,Right,TOK,3,batter3,Right,wel,1,Bottom,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,1.01,0.104,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter2,,,Nothing,,,,,,2507970030,見逃し,,2783,https://youtu.be/Uvk1aF-dqb8&t=2783,1194,https://youtu.be/1mcGF9E8muE&t=1194,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
31,12,32,2025/3/21,2800.678303,910.678304,1742528735,3,2,江口,Right,TOK,3,batter3,Right,wel,1,Bottom,1,0,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,A2SR1,,0.722,0.204,15.57566818,142.6960517,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter2,,,Undefined,,,,,,2507970031,ファール,,2798,https://youtu.be/Uvk1aF-dqb8&t=2798,1209,https://youtu.be/1mcGF9E8muE&t=1209,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
32,13,33,2025/3/21,2827.028463,937.0284631,1742528761,3,3,江口,Right,TOK,3,batter3,Right,wel,1,Bottom,1,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,130,1.117,-0.056,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter2,,,Nothing,,,,,,2507970032,ボール,,2825,https://youtu.be/Uvk1aF-dqb8&t=2825,1223,https://youtu.be/1mcGF9E8muE&t=1223,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
33,14,34,2025/3/21,2846.542094,956.542094,1742528781,3,4,江口,Right,TOK,3,batter3,Right,wel,1,Bottom,1,1,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,105,1.143,-0.272,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter2,,,Nothing,,,,,,2507970033,ボール,,2844,https://youtu.be/Uvk1aF-dqb8&t=2844,1242,https://youtu.be/1mcGF9E8muE&t=1242,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
34,15,35,2025/3/21,2863.889997,973.889997,1742528798,3,5,江口,Right,TOK,3,batter3,Right,wel,1,Bottom,1,2,2,Fastball,InPlay,Undefined,FlyBall,Double,0,1,,,0.69,0.216,96.38391977,-33.00916502,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter2,,,Undefined,,,batter2,"7,2","7,2",2507970034,左2①,,2861,https://youtu.be/Uvk1aF-dqb8&t=2861,1260,https://youtu.be/1mcGF9E8muE&t=1260,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
35,16,36,2025/3/21,2911.817067,1021.817068,1742528846,4,1,江口,Right,TOK,4,batter4,Right,wel,1,Bottom,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,106,0.337,-0.427,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,2,,batter3,,Nothing,,,,,,2507970035,ボール,,2909,https://youtu.be/Uvk1aF-dqb8&t=2909,1296,https://youtu.be/1mcGF9E8muE&t=1296,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
36,17,37,2025/3/21,2934.322689,1044.32269,1742528869,4,2,江口,Right,TOK,4,batter4,Right,wel,1,Bottom,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,131,0.403,-0.272,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,2,,batter3,,Nothing,,,,,,2507970036,ボール,,2932,https://youtu.be/Uvk1aF-dqb8&t=2932,1318,https://youtu.be/1mcGF9E8muE&t=1318,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
37,18,38,2025/3/21,2957.188295,1067.188295,1742528892,4,3,江口,Right,TOK,4,batter4,Right,wel,1,Bottom,1,2,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,135,0.682,-0.288,38.02106996,99.82772401,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,2,,batter3,,Undefined,,,,,,2507970037,ファール,,2955,https://youtu.be/Uvk1aF-dqb8&t=2955,1341,https://youtu.be/1mcGF9E8muE&t=1341,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
38,19,39,2025/3/21,2983.789505,1093.789506,1742528918,4,4,江口,Right,TOK,4,batter4,Right,wel,1,Bottom,1,2,1,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,107,0.722,-0.152,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,2,,batter3,,Nothing,,,,,,2507970038,見逃し,,2981,https://youtu.be/Uvk1aF-dqb8&t=2981,1359,https://youtu.be/1mcGF9E8muE&t=1359,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
39,20,40,2025/3/21,3002.51096,1112.51096,1742528937,4,5,江口,Right,TOK,4,batter4,Right,wel,1,Bottom,1,2,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,108,0.323,-0.44,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,2,,batter3,,Nothing,,,,,,2507970039,ボール,,3000,https://youtu.be/Uvk1aF-dqb8&t=3000,1378,https://youtu.be/1mcGF9E8muE&t=1378,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
40,21,41,2025/3/21,3023.327082,1133.327083,1742528958,4,6,江口,Right,TOK,4,batter4,Right,wel,1,Bottom,1,3,2,Fastball,InPlay,Undefined,GroundBall,Single,0,1,,,0.678,0.064,79.95134309,-25.80871518,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,2,,batter3,,Undefined,,,batter3,"7,6","7,6",2507970040,左安①,,3021,https://youtu.be/Uvk1aF-dqb8&t=3021,1398,https://youtu.be/1mcGF9E8muE&t=1398,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
41,22,42,2025/3/21,3076.559643,1186.559644,1742529011,5,1,江口,Right,TOK,5,batter5,Right,wel,1,Bottom,1,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,104,0.706,0.116,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter4,,,Nothing,,,,,,2507970041,見逃し,,3074,https://youtu.be/Uvk1aF-dqb8&t=3074,1442,https://youtu.be/1mcGF9E8muE&t=1442,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
42,23,43,2025/3/21,3087.98902,1197.989021,1742529022,5,2,江口,Right,TOK,5,batter5,Right,wel,1,Bottom,1,0,1,Curveball,FoulBall,Undefined,FlyBall,Undefined,0,0,,106,0.694,0.208,35.34533905,96.70983681,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter4,,,Undefined,,,,,,2507970042,ファール,,3085,https://youtu.be/Uvk1aF-dqb8&t=3085,1453,https://youtu.be/1mcGF9E8muE&t=1453,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
43,24,44,2025/3/21,3109.727084,1219.727085,1742529044,5,3,江口,Right,TOK,5,batter5,Right,wel,1,Bottom,1,0,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,135,0.514,-0.236,30.90032103,110.6840803,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter4,,,Undefined,,,,,,2507970043,ファール,,3107,https://youtu.be/Uvk1aF-dqb8&t=3107,1466,https://youtu.be/1mcGF9E8muE&t=1466,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
44,25,45,2025/3/21,3134.382943,1244.382944,1742529069,5,4,江口,Right,TOK,5,batter5,Right,wel,1,Bottom,1,0,2,Slider,InPlay,Undefined,GroundBall,Out,2,0,,,0.498,-0.192,17.81916025,-6.654425046,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter4,,,Undefined,,,,"1,6,3","1,6B,3A",2507970044,投ゴ併,,3132,https://youtu.be/Uvk1aF-dqb8&t=3132,1482,https://youtu.be/1mcGF9E8muE&t=1482,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
45,21,46,2025/3/21,3219.276298,1329.276299,1742529154,1,1,pos1,Right,wel,7,鈴木,Left,TOK,2,Top,0,0,0,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,,0.574,0.216,21.79300244,-129.5076754,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,,,2507970045,ファール,,3217,https://youtu.be/Uvk1aF-dqb8&t=3217,1506,https://youtu.be/1mcGF9E8muE&t=1506,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,,,,,,,
46,22,47,2025/3/21,3231.790019,1341.79002,1742529166,1,2,pos1,Right,wel,7,鈴木,Left,TOK,2,Top,0,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132,0.383,0.068,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970046,ボール,,3229,https://youtu.be/Uvk1aF-dqb8&t=3229,1518,https://youtu.be/1mcGF9E8muE&t=1518,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,,,,,,,
47,23,48,2025/3/21,3241.487948,1351.487948,1742529176,1,3,pos1,Right,wel,7,鈴木,Left,TOK,2,Top,0,1,1,Fastball,InPlay,Undefined,LineDrive,Out,1,0,,128,1.01,0.256,79.03678275,-25.41737606,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,7,7,2507970047,左直,,3239,https://youtu.be/Uvk1aF-dqb8&t=3239,1528,https://youtu.be/1mcGF9E8muE&t=1528,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,,,,,,,
48,24,49,2025/3/21,3266.524505,1376.524505,1742529201,2,1,pos1,Right,wel,8,深見,Left,TOK,2,Top,1,0,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,129,0.514,0.288,63.06340374,-19.11297373,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,7,7,2507970048,左飛,,3264,https://youtu.be/Uvk1aF-dqb8&t=3264,1544,https://youtu.be/1mcGF9E8muE&t=1544,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,R","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Yuto, Fukami",,,,,,
